collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,072_UCR_Anomaly_DISTORTEDltstdbs30791ES,0.0,0.8190871132423768,0.9646409459070135,0.9554371910150191,0.6616788858228463,0.057894736842105256,0.037162162162162164,0.13095238095238093,2.86959,8.9142,33191.10352,90029.78516
KDD-TSAD,073_UCR_Anomaly_DISTORTEDpark3m,0.0,0.8204284393440695,0.9646626628397454,0.9914744111934903,0.6200761960573516,0.07383627608346709,0.04746182418489476,0.16618497109826588,24.81767,41.04227,99987.97852,147451.66016
KDD-TSAD,074_UCR_Anomaly_DISTORTEDqtdbSel1005V,0.0,0.6531464588442405,0.5193706386130854,0.647165066112927,0.01954223888035426,0.0,0.0,0.0,0.84858,3.73478,6472.35352,58859.55078
KDD-TSAD,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII,0.0,0.6453358298099869,0.5381300615426132,0.6015247603020154,0.019548169383398553,0.0,0.0,0.0,0.64817,2.00079,6472.35352,49014.16016
KDD-TSAD,084_UCR_Anomaly_DISTORTEDs20101mML2,0.0,0.7787298017866827,0.9992790653182145,0.999690709243279,0.9300789702191217,0.04878048780487806,0.03105590062111801,0.11363636363636363,1.14539,5.1328,19831.72852,65420.41016
KDD-TSAD,085_UCR_Anomaly_DISTORTEDs20101m,0.0,0.753736131125357,0.9993998592905744,0.9953039251532831,0.7440751518393561,0.04878048780487806,0.03105590062111801,0.11363636363636363,0.83135,4.27588,16491.88477,65420.41016
KDD-TSAD,086_UCR_Anomaly_DISTORTEDsddb49,0.0,0.7946941617770114,0.8457487101482,0.9744579568423206,0.3407575471083628,0.06060606060606061,0.03875968992248062,0.1388888888888889,3.58418,15.37672,33191.10352,131045.41016
KDD-TSAD,087_UCR_Anomaly_DISTORTEDsel840mECG1,0.0,0.8429189219227338,0.9606124178364934,0.9756658888251682,0.41130554002977493,0.11145996860282575,0.07283545342634387,0.23729946524064174,2.6472,8.78267,28181.33789,98232.91016
KDD-TSAD,088_UCR_Anomaly_DISTORTEDsel840mECG2,0.0,0.8447441911660796,0.7055595347551182,0.9258992978458064,0.05317142742246847,0.08861802009553614,0.05803918184171917,0.1872998189667177,3.04267,9.35302,33191.10352,93312.67578
KDD-TSAD,093_UCR_Anomaly_NOISE1sddb40,0.0,0.7307384826335593,0.8397348112628902,0.893626009985065,0.21416093496417213,0.11744186046511626,0.07759680393362015,0.24139579349904394,10.74696,27.60131,58239.93164,130709.08203
KDD-TSAD,094_UCR_Anomaly_NOISEBIDMC1,0.0,0.8518237782930549,0.9967661333389934,0.9989392279485187,0.9601893571033843,0.3076923076923077,0.2173913043478261,0.5263157894736843,0.35384,0.88307,3967.4707,17842.28516
KDD-TSAD,095_UCR_Anomaly_NOISECIMIS44AirTemperature4,0.0,0.7752305462627853,0.8103510689603534,0.8765576844220792,0.04463839823918134,0.0,0.0,0.0,0.83782,0.74658,6472.35352,13224.10547
KDD-TSAD,096_UCR_Anomaly_NOISEECG4,0.0,0.7292784136876481,0.9998559822196619,0.9999139869799996,0.9919576793206265,0.125,0.08196721311475409,0.2631578947368421,0.27023,2.16815,8142.27539,49014.16016
KDD-TSAD,097_UCR_Anomaly_NOISEGP711MarkerLFM5z3,0.0,0.7537397543776838,0.9990848113437055,0.9998279932748152,0.9755458239318431,0.07228915662650602,0.04643962848297214,0.16304347826086957,0.87365,1.535,8327.46191,19485.74609
KDD-TSAD,098_UCR_Anomaly_NOISEInternalBleeding16,0.0,0.6498242968307997,0.10097721344388853,0.9409129734017265,0.06352981492173926,0.031454783748361734,0.01989389920424403,0.0750938673341677,0.15226,0.40772,1818.99219,12108.89453
KDD-TSAD,099_UCR_Anomaly_NOISEInternalBleeding6,0.0,0.6668489070410416,0.9981528065592358,0.9994312315880898,0.9808057582887824,0.03969778460750416,0.02518605180202138,0.09366690838772057,0.22446,0.33955,2308.83594,12358.71484
KDD-TSAD,100_UCR_Anomaly_NOISELab2Cmac011215EPG1,0.0,0.7495444402516295,0.9992931379515716,0.9997559699216758,0.9415406509023708,0.03277613897082923,0.02074000331840053,0.07810059356451109,0.36175,2.50005,8142.27539,49015.80078
KDD-TSAD,101_UCR_Anomaly_NOISELab2Cmac011215EPG4,0.0,0.7837106938126986,0.6391200406134094,0.9773230700796254,0.11735485203543762,0.08288173414089896,0.05346274058233262,0.1842925999432946,0.50864,3.29228,9812.19727,49122.44141
KDD-TSAD,102_UCR_Anomaly_NOISEMesoplodonDensirostris,0.0,0.8715892338558467,0.9390998942967715,0.9967404483332613,0.7112380157120212,0.12181195279786827,0.07977662544874352,0.2574831026713872,1.03486,3.49873,16491.88477,40264.70703
KDD-TSAD,103_UCR_Anomaly_NOISETkeepThirdMARS,0.0,0.8775913198193646,0.9998086647412737,0.9999155254961183,0.9939050211641453,0.1594792514239219,0.10601471224578106,0.3217334208798424,0.46504,0.77202,5637.39258,18347.59766
KDD-TSAD,104_UCR_Anomaly_NOISEapneaecg4,0.0,0.5444329280693756,0.200179614618736,0.8556692604121836,0.016630949291853374,0.037178507766743064,0.023688992731048807,0.08634965696711616,0.37307,2.97772,9812.19727,62580.48828
KDD-TSAD,105_UCR_Anomaly_NOISEgait3,0.0,0.7930401693781668,0.862673510935459,0.85015751804871,0.03380913061959235,0.03183098591549296,0.0212406015037594,0.06348314606741574,4.37642,12.32886,40705.75195,106436.03516
KDD-TSAD,106_UCR_Anomaly_NOISEgaitHunt2,0.0,0.683744300272991,0.9309374712751176,0.9946834085814505,0.6252610258313197,0.18439716312056736,0.12380952380952381,0.3611111111111111,3.18256,13.29431,30686.2207,104795.41016
KDD-TSAD,107_UCR_Anomaly_NOISEinsectEPG3,0.0,0.8161156008641046,0.8556204080894908,0.3867392321131683,0.008859968304600384,0.0,0.0,0.0,0.30684,0.73114,8476.25977,16198.37891
