collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,0.0,0.7018098415369227,0.8344287296014831,0.7878722224057928,0.014279690541560404,0.0,0.0,0.0,0.51137,6.41172,4167.11621,11370.39062
KDD-TSAD,050_UCR_Anomaly_DISTORTEDTkeepForthMARS,0.0,0.6860581279864868,0.5150421069678013,0.7679495788468861,0.025870417408866857,0.0,0.0,0.0,0.63601,7.23474,4167.11621,11271.625
KDD-TSAD,051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,0.0,0.7472125066534463,0.9984522940106796,0.9995079544593183,0.9032850634984455,0.017406440382941687,0.010950503723171265,0.04240882103477523,0.51826,7.94084,4167.11621,11352.25
KDD-TSAD,052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,0.0,0.7458121142044829,0.9987539364188223,0.9997641322809231,0.9753707186927146,0.1594792514239219,0.10601471224578106,0.3217334208798424,0.57016,5.86636,4167.11621,11271.625
KDD-TSAD,053_UCR_Anomaly_DISTORTEDWalkingAceleration1,0.0,0.4178787713455539,0.44458977179712206,0.23598388791922642,0.025255344480497603,0.0,0.0,0.0,0.22276,4.54319,1712.44434,6622.02734
KDD-TSAD,054_UCR_Anomaly_DISTORTEDWalkingAceleration5,0.0,0.9404384083364132,0.9994596773311949,0.9998594446826823,0.9911798334190071,0.1620879120879121,0.10786106032906764,0.3259668508287293,0.37896,9.78036,3211.64746,6622.02734
KDD-TSAD,055_UCR_Anomaly_DISTORTEDapneaecg2,0.0,0.7126520904145327,0.9997842149649223,0.9993484892853894,0.9531419369883218,0.07498125468632841,0.04821910762504822,0.16850146034598965,1.02662,155.0472,12326.2998,38677.07031
KDD-TSAD,056_UCR_Anomaly_DISTORTEDapneaecg3,0.0,0.5875945552014653,0.22201251590137194,0.7993967259713788,0.009289334319249123,0.0,0.0,0.0,0.34382,86.31059,6090.62012,38554.11719
KDD-TSAD,057_UCR_Anomaly_DISTORTEDapneaecg4,0.0,0.5420179025283914,0.09868142664158708,0.6642416710269967,0.005981169825450677,0.0,0.0,0.0,0.42166,99.04383,7284.95605,38443.25781
KDD-TSAD,058_UCR_Anomaly_DISTORTEDapneaecg,0.0,0.4591936378847064,0.7144866042445664,0.9799629820492425,0.36799070844765214,0.03470273028833886,0.021975180972078595,0.0824642250788261,1.07204,143.65377,12326.2998,38677.07031
