collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,060_UCR_Anomaly_DISTORTEDgait2,0.0,0.8018548744037406,0.8018548744037406,0.6705669591956319,0.504725511561506,0.013856812933025405,0.008705745792222866,0.03393665158371041,80.72807,119.86325,6273.35742,9139.43359
KDD-TSAD,061_UCR_Anomaly_DISTORTEDgait3,0.0,0.8155377155063324,0.8155377155063324,0.690788172690506,0.5087209135097468,0.029197080291970802,0.018450184501845015,0.06993006993006992,98.91699,131.93091,6986.24805,9139.43359
KDD-TSAD,062_UCR_Anomaly_DISTORTEDgaitHunt1,0.0,0.7493691550884891,0.7493691550884891,0.6453175584660542,0.5023779559812032,0.004823503617627713,0.0030201526549887433,0.011972137570744449,55.37688,99.44863,5275.31055,8998.80859
KDD-TSAD,063_UCR_Anomaly_DISTORTEDgaitHunt2,0.0,0.7340193445713391,0.7340193445713391,0.6465572985636417,0.5083120219152689,0.028169014084507043,0.01779359430604982,0.06756756756756756,57.93182,98.3946,5275.31055,8998.80859
KDD-TSAD,064_UCR_Anomaly_DISTORTEDgaitHunt3,0.0,0.7984055196396697,0.7984055196396697,0.6857039236529782,0.5111624876144029,0.03864734299516908,0.024509803921568627,0.09132420091324202,90.40441,125.90967,6672.57617,8998.80859
KDD-TSAD,065_UCR_Anomaly_DISTORTEDinsectEPG1,0.0,0.7805763572171385,0.8555384405778372,0.8282000472353191,0.02301711730699076,0.023278370514064017,0.014873574615765987,0.05352363960749331,0.9343,1.48391,651.4043,1405.19922
KDD-TSAD,066_UCR_Anomaly_DISTORTEDinsectEPG2,0.0,0.7584868640393555,0.7941471395443236,0.5638544803822052,0.013260778185448513,0.0,0.0,0.0,1.50691,1.66326,861.32324,1406.98047
KDD-TSAD,067_UCR_Anomaly_DISTORTEDinsectEPG3,0.0,0.8040060193866695,0.8518349400611253,0.8739520092225316,0.041284284327591445,0.04380952380952381,0.02839506172839506,0.09583333333333331,2.88744,2.60617,1128.35742,1404.77734
KDD-TSAD,068_UCR_Anomaly_DISTORTEDinsectEPG4,0.0,0.7410970753234553,0.9055813833769215,0.4648942596770676,0.011884059946077408,0.0,0.0,0.0,0.08598,0.90686,316.73633,1404.77734
KDD-TSAD,069_UCR_Anomaly_DISTORTEDinsectEPG5,0.0,0.7351311198946299,0.629811526735551,0.6606714902766513,0.009349512373997892,0.0,0.0,0.0,0.99472,1.40167,695.17383,1408.99609
KDD-TSAD,070_UCR_Anomaly_DISTORTEDltstdbs30791AI,0.0,0.8294231182399663,0.9328899921668284,0.9277695202401263,0.2794547234719444,0.0512644073628075,0.03288892812996645,0.11617027912053642,101.31403,76.86952,4649.13867,7891.10547
KDD-TSAD,071_UCR_Anomaly_DISTORTEDltstdbs30791AS,0.0,0.8160248009622392,0.9200891507243232,0.8107648148095271,0.30509687463696794,0.041403508771929824,0.02657657657657658,0.09365079365079367,131.89437,88.54274,5840.05664,7733.18359
KDD-TSAD,072_UCR_Anomaly_DISTORTEDltstdbs30791ES,0.0,0.7977075765275882,0.8272535223203392,0.6677741634767707,0.035894165361031516,0.015087719298245613,0.009684684684684685,0.03412698412698413,155.77485,104.16625,5617.04883,7733.18359
KDD-TSAD,073_UCR_Anomaly_DISTORTEDpark3m,0.0,0.9059350289516942,0.9059350289516942,0.8351116448288632,0.5075232332381583,0.02273850716757291,0.014333790352735883,0.05497131931166347,636.32346,460.59638,17109.29492,12655.05859
KDD-TSAD,074_UCR_Anomaly_DISTORTEDqtdbSel1005V,0.0,0.6801107285783455,0.6480260280722997,0.5223138878740785,0.023841096100555625,0.010497375656085979,0.007092677654687923,0.02018842530282638,2.88258,14.23243,1137.40039,5061.44922
KDD-TSAD,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII,0.0,0.6941008300492102,0.6957469773540447,0.5850089673191302,0.04360040821828059,0.015294117647058823,0.010483870967741936,0.028260869565217395,2.97384,11.23012,1140.54492,4217.55859
KDD-TSAD,084_UCR_Anomaly_DISTORTEDs20101mML2,0.0,0.7738765311507427,0.7982333988137337,0.8722302286398027,0.20488201791021604,0.029756097560975612,0.018944099378881987,0.0693181818181818,42.84471,47.19698,3421.79492,5623.80859
KDD-TSAD,085_UCR_Anomaly_DISTORTEDs20101m,0.0,0.759960933640286,0.7612669002006127,0.7261268896622999,0.06121898378322008,0.023902439024390244,0.015217391304347825,0.05568181818181817,29.17918,36.62831,2851.48242,5623.80859
KDD-TSAD,086_UCR_Anomaly_DISTORTEDsddb49,0.0,0.7858554456828467,0.7840640045532818,0.7898213887910538,0.1987913614714925,0.02699771001566831,0.017263703064307297,0.06189897203492871,73.16884,137.92366,5703.04492,11248.80859
KDD-TSAD,087_UCR_Anomaly_DISTORTEDsel840mECG1,0.0,0.7754031283939429,0.816906217270191,0.6989298936145314,0.015190103087464659,0.02700156985871272,0.01764464505539598,0.05748663101604278,104.54194,84.49633,4681.73633,8436.30859
KDD-TSAD,088_UCR_Anomaly_DISTORTEDsel840mECG2,0.0,0.8135985427867363,0.8485131682891464,0.6786807045316354,0.016808791447832178,0.015154010871355626,0.009924915853974281,0.032028965325163625,114.06572,74.19457,4938.92383,8014.57422
